price,net_weight_oz,nutrition_score,etapa
0.15369529933648096,-0.4159802439078936,0.37049261192920085,z-score
-0.09999493179573976,-0.3678820431442776,-1.9607312085547082,z-score
-0.31288183903956124,-0.5348515115094016,-1.9607312085547082,z-score
0.35238974609738133,-0.5836368294267834,-1.9607312085547082,z-score
0.48544406312476984,-0.40979618952400015,-1.9607312085547082,z-score
-0.633986257465659,-0.8897475214295105,-1.9607312085547082,z-score
0.3790006095028591,-0.7262136388332163,-1.9607312085547082,z-score
-0.5204465736022873,-0.39158758494920265,-0.4320598508603416,z-score
-0.5647980126114168,-0.4781643463237113,0.3322758279868417,z-score
-0.8167141861832724,-0.600471199694049,-0.011675227494390806,z-score
-0.43883992582548903,-0.4974036266291577,0.3322758279868417,z-score
-0.7049485598802661,-0.6011583168478148,0.02654155644796836,z-score
-0.48496542239498386,-0.5795141265041878,-0.39384306691798243,z-score
-0.7865552076570643,-0.576422099312241,0.2940590440444825,z-score
0.1749839900608633,-0.28096172319288604,0.37049261192920085,z-score
-0.6410824877071197,-0.5578699361605606,-1.234612313649884,z-score
-0.30223749367737024,-0.7038823313358232,0.14119190827504585,z-score
0.07918488180114341,-0.40532992802452145,0.06475834039032753,z-score
-0.6304381423449286,0.1467687050264128,0.25584226010212335,z-score
-0.5044800555590008,0.15913681379419972,1.058394722891666,z-score
-0.0858024713128183,-0.40155078367880875,0.7908772352951516,z-score
-0.781233034975969,0.12031469460642416,0.638010099525715,z-score
-0.319978069281022,-0.21499847643135556,0.9437443710645883,z-score
-0.7901033227777948,4.346085190266966,0.3322758279868417,z-score
-0.8929986612789753,0.19211843717496496,-1.1963955297075248,z-score
-0.8362288193472894,4.288023790773744,0.7144436674104333,z-score
-0.10709116203720033,3.6816429025753017,1.058394722891666,z-score
-0.03790291718295851,-0.5534036746610819,1.1730450747187433,z-score
-0.2720785151511622,0.6250022440475084,1.6316464820270533,z-score
-0.9568647334521219,-0.5939435867332724,1.78451361779649,z-score
-0.8894505461582448,-0.5994405239634001,1.2494786426034616,z-score
-0.7759108622948734,-0.4960293923216258,-0.2409759311485458,z-score
-0.2153086732194764,-0.5369128629706994,-0.20275914720618662,z-score
-0.5417352643266695,-0.4063606037551704,-0.5467102026874191,z-score
-0.2224049034609371,-0.4840048421307218,-0.3556262829756233,z-score
-1.0721784748758585,-0.31737893234248093,-0.6231437705721374,z-score
-0.6552749481900412,-0.31119487795858747,-0.8906612581686516,z-score
-0.11241333471829591,-0.7289621074482802,-0.8142276902839333,z-score
-0.44061398338585434,-0.10815175902075161,0.40870939587156,z-score
-0.1833756371329032,3.2504768885871727,0.25584226010212335,z-score
-1.017182690504538,0.09386068418643528,-0.1263255793214683,z-score
0.22820571687181854,3.6679005594999823,0.5615765316409966,z-score
0.4765737753229438,-0.5025570052824023,-0.08810879537910914,z-score
0.03305938523164876,0.1103514958768179,-0.47027663480270077,z-score
-0.046773204984784225,-0.45995574174891385,-0.3556262829756233,z-score
-0.2436935941853193,-0.564397549121337,0.17940869221740502,z-score
0.5652766533412028,-0.45445880451878634,0.37049261192920085,z-score
-0.8149401286229073,-0.19129293462643052,0.6762268834680741,z-score
0.8562220932410926,-0.622115390037676,-0.3556262829756233,z-score
-0.6410824877071197,-0.22083897223836613,-1.0435283939380882,z-score
-0.2703044575907971,-0.21259356639317475,0.5233597476986375,z-score
0.22820571687181854,0.03339437465503246,-0.16454236326382746,z-score
-1.057986014392937,-0.0968143259836135,-0.6613605545144966,z-score
2.9371916115494487,-0.7210602601799718,1.32591221048818,z-score
3.3487729655541707,-0.5664589005826348,0.86731080317987,z-score
2.5185140273032665,0.19658469867444367,0.14119190827504585,z-score
3.6148815996089474,-0.5575263775836777,1.4405625623152574,z-score
-0.6322121999052939,-0.7165939986804932,-0.011675227494390806,z-score
-0.5896348184565294,-0.5994405239634001,-0.1263255793214683,z-score
-0.6126975667412768,-0.30020100349833234,-0.04989201143674997,z-score
-0.6073753940601813,-0.2960783005757367,-0.16454236326382746,z-score
-0.9710571939350433,-0.28989424619184323,-0.31740949903326415,z-score
0.10047357252552575,-0.5822625951192516,0.02654155644796836,z-score
-0.7049485598802661,-0.7818701282882576,0.3322758279868417,z-score
-0.6375343725863892,-0.6911706639911532,-0.31740949903326415,z-score
-0.3448148751261346,-0.7729376052893003,-0.39384306691798243,z-score
-0.8433250495887502,-0.7018209798745253,-0.3556262829756233,z-score
-0.07870624107135742,-0.7031952141820573,-0.16454236326382746,z-score
0.13418066617246407,-0.4857226350151367,0.6762268834680741,z-score
-0.041451032303688795,-0.4310968212907443,0.638010099525715,z-score
2.467066358052676,0.04232689765398964,-0.3556262829756233,z-score
1.1773265116671903,0.7699839634921222,-0.16454236326382746,z-score
-0.6818858115955188,0.08527171976436101,0.7144436674104333,z-score
1.895819823615088,0.16119816525549763,0.25584226010212335,z-score
1.76986173682916,0.7277262585355168,0.37049261192920085,z-score
1.2287741809177803,0.19143132002119914,0.3322758279868417,z-score
-0.6020532213790857,-0.5451582688158906,-0.9288780421110108,z-score
-1.1591072953337522,-0.5863852980418471,-0.2409759311485458,z-score
-1.2974837850422365,0.2117012760572943,0.25584226010212335,z-score
0.17675804762122846,0.2268178534401452,0.5615765316409966,z-score
-1.047341669030746,-0.5513423231997843,0.9055275871222291,z-score
0.15724341445721157,0.204142987365869,-0.279192715090905,z-score
-0.12305768008048708,-0.5726429549665283,0.06475834039032753,z-score
-1.2318436553087246,-0.5516858817766671,1.096611506834025,z-score
3.44457207381389,0.17047424683133794,1.4405625623152574,z-score
-0.005969881096385004,0.1900570857136673,0.2940590440444825,z-score
0.12885849349136866,-0.5695509277745816,0.2176254761597642,z-score
2.694145725779419,-0.6894528711067384,0.7526604513527925,z-score
2.6497942867702897,-0.6018454340015809,0.8290940192375108,z-score
0.04370373059383993,-0.7165939986804932,0.7908772352951516,z-score
3.111049252465237,-0.5808883608117197,0.37049261192920085,z-score
0.5226992718924385,-0.6987289526825787,0.638010099525715,z-score
3.4215093255291436,-0.43831155140528666,1.4023457783728983,z-score
2.6693089199343065,0.03923487046204291,1.1348282907763843,z-score
3.182011554879844,-0.7014774212976425,0.9055275871222291,z-score
2.2062798966789945,-0.6911706639911532,0.9819611550069475,z-score
0.33642322805409475,-0.43281461417515915,0.86731080317987,z-score
0.9147659927331434,-0.44483916436606313,1.1348282907763843,z-score
3.233459224130434,-0.3936489364105004,0.17940869221740502,z-score
1.5569748295853385,0.10657235153110524,1.4023457783728983,z-score
0.7142974884118779,-0.5475631788540715,-1.9607312085547082,z-score
-1.1626554104544828,-0.8790972055461385,-1.9607312085547082,z-score
-0.24901576686641488,-0.5420662416239439,-1.9607312085547082,z-score
1.159585936063538,-0.38746488202660695,-1.9607312085547082,z-score
1.1329750726580607,-0.5338208357787526,-1.9607312085547082,z-score
-0.08048029863172255,-0.541379124470178,-1.9607312085547082,z-score
0.487218120685135,-0.6925448982986853,-1.9607312085547082,z-score
-0.832680704226559,0.0368299604238621,1.0201779389493066,z-score
-0.9231576398051833,-0.552372998930433,1.0201779389493066,z-score
-0.8149401286229073,-0.4427778129047653,0.9055275871222291,z-score
0.19982079590597593,0.2134190689417093,0.14119190827504585,z-score
-0.6552749481900412,0.21685465471053883,-0.04989201143674997,z-score
0.09337734228406486,-0.41529312675412766,0.9055275871222291,z-score
-0.8965467763997057,3.824219711981734,0.86731080317987,z-score
-0.9160614095637226,3.5242930743629004,1.058394722891666,z-score
-0.7404297110875697,-0.12842171505684688,0.3322758279868417,z-score
-0.3661035658505168,-0.15624995978436748,0.5615765316409966,z-score
-0.6712414662333277,3.7613484924121505,0.37049261192920085,z-score
0.013544752067631878,0.1557012280253702,1.1730450747187433,z-score
0.06144430619749167,0.03270725750126654,-0.4320598508603416,z-score
0.361260033899207,-0.5784834507735389,0.3322758279868417,z-score
0.28497555880350434,0.14367667783446617,-0.16454236326382746,z-score
-0.8504212798302109,0.03270725750126654,1.1348282907763843,z-score
-0.07338406839026199,-0.576422099312241,1.4405625623152574,z-score
-0.3767479112127078,-0.5843239465805493,1.6316464820270533,z-score
-1.0437935539100156,0.1924619957518481,1.555212914142335,z-score
-0.26320822734933635,0.5607567901703929,1.555212914142335,z-score
-1.2939356699215059,0.5367076897885849,1.2112618586611026,z-score
-0.3412667600054042,0.5738120160919457,1.7080800499117716,z-score
-0.4796432497138883,-0.6908271054142703,-0.8906612581686516,z-score
-0.13192796788231295,-0.7117841786041316,-0.47027663480270077,z-score
-0.6020532213790857,-0.5898208838106769,-0.2409759311485458,z-score
-0.27385257271152735,-0.7918333270178638,-0.6613605545144966,z-score
0.18385427786268901,-0.7722504881355344,-0.279192715090905,z-score
-0.3643295082901515,-0.7708762538280025,-0.5467102026874191,z-score
-0.8184882437436376,-0.5568392604299116,0.2176254761597642,z-score
-0.5062541131193659,-0.788741299825917,-1.0817451778804474,z-score
1.1649081087446338,-0.39158758494920265,0.9437443710645883,z-score
0.3080383070882518,-0.4087655137933512,0.86731080317987,z-score
0.3807746670632242,-0.1833910873581223,0.4469261798139192,z-score
1.652773937845058,0.6219102168555618,0.6762268834680741,z-score
0.8455777478789013,0.14298956068070012,0.2176254761597642,z-score
-0.9089651793222618,-0.8790972055461385,-1.9607312085547082,z-score
0.22643165931145337,-0.38677776487284105,-1.9607312085547082,z-score
-0.4370658682651239,-0.6946062497599831,-1.9607312085547082,z-score
0.36658220658030277,-0.4506796601730736,-1.9607312085547082,z-score
0.21401325638889707,-0.8787536469692555,-1.9607312085547082,z-score
0.4322223363138143,-0.6987289526825787,-1.9607312085547082,z-score
-0.17982752201217275,-0.8746309440466598,-1.9607312085547082,z-score
-0.8149401286229073,-0.884250584199383,-1.9607312085547082,z-score
2.593024444838604,-0.5736736306971773,0.5615765316409966,z-score
2.147735997186944,-0.41494956817724465,1.0201779389493066,z-score
0.07386270912004798,-0.7124712957578975,0.5997933155833558,z-score
3.678747671782094,-0.5633668733906881,0.9055275871222291,z-score
-0.9036430066411663,-0.5534036746610819,1.2494786426034616,z-score
-0.18514969469326834,0.09660915280149912,1.287695426545821,z-score
-0.08757652887318344,-0.5956613796176874,1.0201779389493066,z-score
-0.8362288193472894,0.20070740159703923,1.058394722891666,z-score
-1.2584545187142024,0.7672354948770584,1.3641289944305393,z-score
-0.928479812486279,3.8084160174451176,0.6762268834680741,z-score
-0.13192796788231295,0.19727181582820946,0.7908772352951516,z-score
0.17675804762122846,3.493372802443433,0.17940869221740502,z-score
-0.43883992582548903,-0.40017654937127695,0.3322758279868417,z-score
0.049025903274935355,-0.4726674090935838,1.4405625623152574,z-score
-1.1484629499715613,0.5343027797504041,1.7080800499117716,z-score
0.011770694507266736,0.5693457545924672,1.287695426545821,z-score
-0.44771021362731506,0.6047322880114132,1.1348282907763843,z-score
-0.7865552076570643,0.7421557187646016,1.1730450747187433,z-score
1.7255102978200305,0.17734541836899723,-0.3556262829756233,z-score
2.034196313323572,0.7624256748006968,0.48514296375627836,z-score
0.3754524943821285,-0.13494932801762338,0.9055275871222291,z-score
-0.5009319404382705,0.19692825725132657,-0.3556262829756233,z-score
0.5475360777375511,0.08321036830306323,0.9055275871222291,z-score
0.006448521826170993,-0.42250785686867,1.6316464820270533,z-score
-0.10531710447683519,0.027210320271138996,1.058394722891666,z-score
-0.7191410203631875,-0.577109216466007,1.1348282907763843,z-score
0.7391342942569906,0.16394663387056133,-0.5849269866297783,z-score
0.5901134591863154,0.18146812129159304,0.5233597476986375,z-score
0.7089753157307825,0.05813059219060633,-0.9288780421110108,z-score
0.6522054737990967,0.06156617795943609,0.7526604513527925,z-score
-1.254906403593472,0.14333311925758327,-0.7377941223992149,z-score
-0.7138188476820921,-0.46957538190163706,-0.5849269866297783,z-score
0.40028930022724113,-0.5492809717384863,0.02654155644796836,z-score
-0.5275428038437481,-0.5826061536961344,0.48514296375627836,z-score
0.049025903274935355,-0.47988213920812617,0.02654155644796836,z-score
-1.254906403593472,-0.5544343503917308,0.8290940192375108,z-score
-1.1147558563246227,-0.45995574174891385,-0.7760109063415741,z-score
1.1737783965464597,-0.7210602601799718,-1.9607312085547082,z-score
-0.8042957832607163,-0.8766922955079577,-1.9607312085547082,z-score
0.3878708973046848,-0.7155633229498443,-1.9607312085547082,z-score
2.0253260255217462,-0.4726674090935838,1.058394722891666,z-score
0.6326908406350799,-0.705600124220238,1.3641289944305393,z-score
2.5096437395014406,-0.398458756486862,0.2940590440444825,z-score
1.8993679387358182,-0.577109216466007,0.5615765316409966,z-score
1.246514756521432,-0.7279314317176312,0.37049261192920085,z-score
2.5504470633898397,0.10485455864669037,0.638010099525715,z-score
1.076205230726375,0.057443475036840407,0.9819611550069475,z-score
1.3973096491524726,-0.43384528990580806,1.096611506834025,z-score
-1.1041115109624318,-0.5537472332379649,-1.9607312085547082,z-score
0.9236362805349692,-0.6935755740293341,-1.9607312085547082,z-score
-0.7918773803381599,-0.5334772772018697,-1.9607312085547082,z-score
0.3630340914595725,-0.42353853259931895,-1.9607312085547082,z-score
0.3009420768467909,0.16841289537004003,0.6762268834680741,z-score
-0.7954254954588904,1.3983526006110762,-0.6613605545144966,z-score
0.1909505081041499,1.363309625769013,0.7526604513527925,z-score
-0.8309066466661938,0.11344352306876464,-0.7377941223992149,z-score
-0.4317436955840283,0.17803253552276327,-0.31740949903326415,z-score
-1.23361771286909,0.21891600617183674,-0.7377941223992149,z-score
0.18385427786268901,3.7139374088023005,0.25584226010212335,z-score
-0.23659736394385855,-0.6643730949942817,-1.9607312085547082,z-score
1.0265316190361495,0.32335781354425985,-1.9607312085547082,z-score
-1.2105549645843425,-0.5736736306971773,1.1730450747187433,z-score
-0.11241333471829591,0.6645114803890501,1.4787793462576166,z-score
-1.214103079705073,0.713296798306432,1.2112618586611026,z-score
-0.4583545589895061,0.6796280577719009,1.4023457783728983,z-score
-0.12128362252012179,0.6009531436657003,0.10297512433268668,z-score
-0.3785219687730729,-0.446213398673595,0.9437443710645883,z-score
-0.6499527755089456,0.5490757985563718,-0.31740949903326415,z-score
0.6451092435576361,0.14367667783446617,-0.279192715090905,z-score
0.02596315499018819,-0.399489432217511,0.7526604513527925,z-score
-0.9213835822448181,-0.17136653716721825,0.40870939587156,z-score
-0.9355760427277395,-0.1699923028596864,0.4469261798139192,z-score
-1.0721784748758585,0.14161532637316826,0.17940869221740502,z-score
0.21933542906999282,0.21925956474871963,0.5233597476986375,z-score
2.4688404156130415,0.18009388698406092,0.4469261798139192,z-score
1.9011419962961837,-0.22152608939213206,0.17940869221740502,z-score
0.05789619107676138,0.7943766224508131,0.7144436674104333,z-score
-0.2720785151511622,1.3011255233531955,0.48514296375627836,z-score
-1.146688892411196,1.1458370466020926,-0.7760109063415741,z-score
-0.5115762858004614,0.2254436191326131,0.7526604513527925,z-score
-0.6552749481900412,-0.5568392604299116,-0.7377941223992149,z-score
-1.116529913884988,-0.5698944863514647,0.638010099525715,z-score
-1.2513582884727417,1.4402667469907986,-0.8906612581686516,z-score
-0.2649822849097015,1.2935672346617697,0.3322758279868417,z-score
2.0164557377199204,0.1357748305661577,-0.011675227494390806,z-score
-0.0254845142604022,-0.47301096767046674,0.7526604513527925,z-score
2.110480788419275,0.5799960704758391,0.5615765316409966,z-score
-0.2277270761420327,0.18730861709860336,-0.1263255793214683,z-score
-0.49738382531754,-0.5272932228179762,0.4469261798139192,z-score
-0.36965168097124707,-0.5482502960078374,-0.31740949903326415,z-score
